offset_s,latency_s,ok
25.7133,2.2507,1
27.964,22.479,1
50.443,1.49595,1
51.9389,8.09796,1
60.0369,0.190969,1
60.2278,1.2735,1
61.5014,8.14389,1
69.6452,2.07575,1
71.721,1.09409,1
72.8151,1.04186,1
73.8569,1.15757,1
75.0145,0.98194,1
75.9965,1.21361,1
77.2101,0.922627,1
78.1327,8.12882,1
86.2615,1.1556,1
87.4171,1.09694,1
88.5141,2.47387,1
90.9879,1.1524,1
92.1403,2.24867,1
94.389,1.55758,1
95.9466,1.32307,1
97.2697,1.15568,1
98.4253,4.15538,1
102.581,1.15572,1
103.736,1.21341,1
104.95,1.15627,1
106.106,15.9761,1
122.082,1.1535,1
123.236,1.26865,1
124.504,3.13763,1
127.642,1.20983,1
128.852,0.271127,1
129.123,0.195877,1
129.319,1.42054,1
130.739,1.38822,1
132.128,1.26951,1
133.397,3.12838,1
136.525,0.155165,1
136.681,0.171622,1
136.852,0.124331,1
136.977,0.119572,1
137.096,0.275976,1
137.372,1.16347,1
138.536,0.119518,1
138.655,0.235569,1
138.891,0.32484,1
139.216,0.118909,1
139.334,0.174227,1
139.509,0.172082,1
139.681,1.55568,1
141.236,1.21863,1
142.455,1.28386,1
143.739,0.231228,1
143.97,0.268857,1
144.239,0.424255,1
144.663,0.324909,1
144.988,0.36884,1
145.357,1.27042,1
146.627,0.403524,1
147.031,0.230674,1
147.262,0.2615,1
147.523,0.289372,1
147.813,0.287247,1
148.1,3.27157,1
151.371,0.118387,1
151.49,0.119148,1
151.609,0.117401,1
151.726,1.17219,1
152.898,0.189974,1
153.088,0.175364,1
153.264,3.34308,1
156.607,0.299711,1
156.907,1.25731,1
158.164,0.288267,1
158.452,0.124581,1
158.577,1.20788,1
159.785,0.187779,1
159.972,0.119299,1
160.092,0.153136,1
160.245,0.232775,1
160.478,0.144149,1
160.622,0.142906,1
160.765,0.119224,1
160.884,0.145409,1
161.029,0.119051,1
161.148,0.128628,1
161.277,0.118524,1
161.396,0.118249,1
161.514,0.172451,1
161.686,0.229922,1
161.916,0.119249,1
162.035,0.123366,1
162.159,1.19543,1
163.354,1.29066,1
164.645,1.12873,1
165.774,0.171721,1
165.945,1.44032,1
167.386,3.20224,1
170.588,0.172483,1
170.76,0.230775,1
170.991,1.21635,1
172.207,0.172913,1
172.38,0.288252,1
172.669,1.28852,1
173.957,0.162537,1
174.12,0.184044,1
174.304,1.26381,1
175.568,0.233153,1
175.801,0.154657,1
175.955,0.230812,1
176.186,0.23117,1
176.417,1.14038,1
177.558,3.16519,1
180.723,0.12195,1
180.845,1.12188,1
181.967,1.17195,1
183.139,3.33128,1
186.47,7.22113,1
193.691,0.288792,1
193.98,3.35285,1
197.333,1.31597,1
198.649,3.21863,1
201.867,0.232935,1
202.1,0.286641,1
202.387,0.23394,1
202.621,1.26347,1
203.884,0.230604,1
204.115,1.19897,1
205.314,0.163345,1
205.477,0.190144,1
205.667,0.173282,1
205.841,0.243136,1
206.084,1.22747,1
207.311,1.13029,1
208.442,0.174876,1
208.617,1.12812,1
209.745,0.173873,1
209.919,0.205287,1
210.124,0.171606,1
210.295,0.143971,1
210.439,0.124699,1
210.564,3.2888,1
213.853,1.18161,1
215.034,15.4308,1
230.465,0.460483,1
230.926,0.461595,1
231.387,0.403792,1
231.791,0.329751,1
232.121,0.304631,1
232.426,0.229658,1
232.655,0.223702,1
232.879,1.21579,1
234.095,0.255489,1
234.35,0.288615,1
234.639,0.230681,1
234.869,1.16231,1
236.032,0.198618,1
236.23,0.230236,1
236.461,0.205452,1
236.666,0.25483,1
236.921,0.267776,1
237.189,0.228343,1
237.417,3.17727,1
240.594,0.174839,1
240.769,7.26273,1
248.032,21.0311,0
10.363,1.61792,1
11.981,1.50191,1
13.4829,1.55792,1
15.0408,1.38413,1
16.4249,1.55714,1
17.9821,1.55612,1
19.5382,1.26716,1
20.8053,2.60078,1
23.4061,1.44129,1
24.8474,1.55846,1
26.4059,2.36966,1
